,place_id,formatted_address,name,rating,types,user_ratings_total,geometry.location.lat,geometry.location.lng,plus_code.compound_code,canton,brand
86,ChIJj3Su00eDmkcREAUGuthcEC0,"Schaffhauserstrasse 62, 8451 Kleinandelfingen",Coop Supermarkt Kleinandelfingen,4.5,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",473.0,47.6030463,8.6884763,JM3Q+69 Kleinandelfingen, Kleinandelfingen,Coop Supermarkt Kleinandelfingen
87,ChIJ4dMtzZGcmkcRLk5hQwiq7WA,"Hinterdorfstrasse 2, 8444 Henggart",Volg Henggart,4.3,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",116.0,47.56418619999999,8.6830546,HM7M+M5 Henggart, Henggart,Volg Henggart
88,ChIJR_MMkZeEmkcRgYHWMslpG3Q,"Mitteldorfstrasse 21, 8475 Ossingen",Volg Ossingen,4.4,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",64.0,47.6112894,8.7259704,JP6G+GC Ossingen, Ossingen,Volg Ossingen
89,ChIJ2TWFZ6kMkEcR2y1Kg6PeByk,"Pumpwerkstrasse 56, 8105 Regensdorf",SPAR,4.2,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",266.0,47.445349,8.4640988,CFW7+4J Regensdorf, Regensdorf,SPAR
90,ChIJeQU0niqcmkcRhE9IFLdrP-g,"Weiacherstrasse 1, 8422 Pfungen",Migros Supermarkt,4.3,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",419.0,47.51748449999999,8.650216,GM82+X3 Pfungen, Pfungen,Migros
91,ChIJ9S50F9WDmkcRoCDygMr1c2M,"Schaffhauserstrasse 24, 8451 Kleinandelfingen",Volg Kleinandelfingen,4.6,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",15.0,47.599414,8.6833107,HMXM+Q8 Kleinandelfingen, Kleinandelfingen,Volg Kleinandelfingen
92,ChIJT8Iu07uamkcR_9Ct1D-RQLA,"Thurtalstrasse 26, 8479 Altikon",Volg Altikon,4.5,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",24.0,47.5732239,8.7816033,HQFJ+7J Altikon, Altikon,Volg Altikon
93,ChIJXbpoJbGbmkcR8wFjzzTQ2OI,"Winterthurerstrasse 5, 8472 Seuzach",Migros Supermarkt,4.1,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",209.0,47.535591,8.7302834,GPPJ+64 Seuzach, Seuzach,Migros
94,ChIJD5nCY9qbmkcR8vujVVC_Mzo,"Schaffhauserstrasse 154, 8400 Winterthur",Migros Supermarkt,4.4,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",771.0,47.51830349999999,8.7194715,GP99+8Q Winterthur, Winterthur,Migros
95,ChIJ1bk8G_KCmkcRfBo46rKezKw,"Maiengasse 2, 8460 Marthalen",Volg-supermarkt Marthalen mit postagentur,4.2,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",50.0,47.62608609999999,8.649148799999999,JJGX+CM Marthalen, Marthalen,Volg-supermarkt Marthalen mit postagentur
96,ChIJk1k5G5ebmkcRPdrapyCsS2Q,"Schaffhauserstrasse 152, 8400 Winterthur",ALDI SUISSE,4.5,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",6.0,47.51863,8.7199086,GP99+FX Winterthur, Winterthur,ALDI SUISSE
97,ChIJoVrk4WCdmkcRzfLdGE8y36c,"Webergasse 4, 8416 Flaach",Volg Flaach,4.5,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",94.0,47.5765476,8.6081679,HJG5+J7 Flaach, Flaach,Volg Flaach
98,ChIJB83py7ObmkcR0cDU2tbZSi0,"Strehlgasse 27, 8472 Seuzach",Coop Supermarkt Seuzach,4.2,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",191.0,47.5369484,8.7340807,GPPM+QJ Seuzach, Seuzach,Coop Supermarkt Seuzach
99,ChIJ1xZGUloLkEcRs5h_KL6YQvk,"Feldstrasse 32, 8105 Regensdorf",ALDI Regensdorf,4.0,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",515.0,47.4383568,8.4730396,CFQF+86 Regensdorf, Regensdorf,ALDI Regensdorf
100,ChIJOWXTgZybmkcRvtTIjvZoNoQ,"Schulstrasse 1, 8442 Hettlingen",Volg Hettlingen,4.5,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",30.0,47.5467014,8.7079309,GPW5+M5 Hettlingen, Hettlingen,Volg Hettlingen
101,ChIJLShbyakMkEcR_jalCAiE1Uc,"Grütpark, Adlikerstrasse 295, 8105 Regensdorf",Lidl,4.1,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'clothing_store', 'home_goods_store', 'store', 'food', 'point_of_interest', 'establishment']",310.0,47.4443098,8.465036399999999,CFV8+P2 Regensdorf,kerstrasse 295,Lidl
102,ChIJ65e6LzmZmkcR13w6xzK2uX8,"Bahnhofpl. 3, 8400 Winterthur",Coop Supermarkt City Winterthur Food,1.7,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",3.0,47.4993784,8.7235009,FPXF+QC Winterthur, Winterthur,Coop Supermarkt City Winterthur Food
103,ChIJZ_nCSECCmkcRseZoRbQM4zU,"Landstrasse 7, 8463 Benken",Volg Benken,4.7,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",45.0,47.6528423,8.6535622,MM33+4C Benken, Benken,Volg Benken
104,ChIJrcii3rp4kEcRicw05kTVK5s,"Dorfstrasse 17, 8447 Dachsen",Volg,4.3,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",50.0,47.6652054,8.617393,MJ88+4X Dachsen, Dachsen,Volg
105,ChIJaVLHVsOBmkcRjCMbvLjR1Zc,"Dürstlingweg 2, 8203 Schaffhausen",Migros Supermarkt,4.4,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",203.0,47.6991032,8.654574799999999,MMX3+JR Schaffhausen, Schaffhausen,Migros
106,ChIJ49xfITZ_kEcR9rfQ4wPUSvs,"Klettgauerstrasse 45, 8212 Neuhausen am Rheinfall",SPAR express Neuhausen,4.4,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",44.0,47.6841735,8.6120505,MJM6+MR Neuhausen am Rheinfall, Neuhausen am Rheinfall,SPAR express Neuhausen
107,ChIJlV_iRIt4kEcRcwRBGCXUt3A,"Poststrasse 30, 8462 Rheinau",Volg Rheinau,4.2,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",61.0,47.64317639999999,8.600774399999999,JJV2+77 Rheinau, Rheinau,Volg Rheinau
108,ChIJJ99byaODmkcRbZFz6CsB4rA,"Diessenhoferstrasse 4, 8466 Trüllikon",Volg Trüllikon,4.6,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",52.0,47.6378658,8.6931946,JMQV+47 Trüllikon, Trüllikon,Volg Trüllikon
109,ChIJSURXfeaBmkcRPSjM4uIUcOA,"Schützenstrasse 40, 8245 Feuerthalen",Coop Feuerthalen,4.7,"['supermarket', 'gas_station', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",20.0,47.6905503,8.648743699999999,MJRX+6F Feuerthalen, Feuerthalen,Coop Feuerthalen
110,ChIJq8NkQ9x-kEcRn0vxUKJ_62c,"Schaffhauserstrasse 72, 8222 Beringen",Migros Supermarkt,4.3,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",331.0,47.696089,8.5827315,MHWM+C3 Beringen, Beringen,Migros
111,ChIJ0x0nQ92DmkcR_rnv_rLJvDA,"Frauenfelderstrasse 67, 8252 Schlatt",Volg Schlatt,4.5,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",62.0,47.6619789,8.703016900000001,MP63+Q6 Schlatt bei Diessenhofen, Schlatt,Volg Schlatt
112,ChIJl5fm0ayDmkcRt7SCw1hoKSY,"Dorfstrasse 24, 8465 Rudolfingen",Volg Rudolfingen,4.1,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",17.0,47.6403938,8.6730082,"JMRF+45 Rudolfingen, Trüllikon", Rudolfingen,Volg Rudolfingen
113,ChIJ--ExEjGAmkcRDJ9octwwsYs,"Stüdliackerstrasse 4, 8207 Schaffhausen",Migros Supermarket,4.4,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1077.0,47.7200135,8.6647043,PMC7+2V Schaffhausen, Schaffhausen,Migros
114,ChIJhabHP5idmkcRx7lt6XWDgBU,"Hauptstrasse 55, 8414 Buch am Irchel",Volg,4.2,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",33.0,47.5496268,8.6186899,GJX9+VF Buch am Irchel, Buch am Irchel,Volg
115,ChIJwcIxRhuemkcRfGPmJWIKkIE,"Bülacherstrasse 17, 8424 Embrach",Migros Supermarkt,4.3,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",404.0,47.5101625,8.5915443,GH6R+3P Embrach, Embrach,Migros
116,ChIJL1HalNR1kEcRlEs74Z8YHFg,"Bahnhofstrasse 28, 8180 Bülach",Migros Supermarkt,4.1,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",613.0,47.5211111,8.54,GGCQ+CX Bülach, Bülach,Migros
117,ChIJC0iV_Pl1kEcRXXQK5sPmFyk,"Lägernstrasse 6, 8154 Oberglatt",Migros Supermarkt,4.5,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",33.0,47.47555999999999,8.507587,FGG5+62 Oberglatt, Oberglatt,Migros
118,ChIJ56y3sVd1kEcRJyQJlYVxzGQ,"Airport Shopping, Airport Shopping, 8302 Kloten",Coop Pronto Zürich Flughafen,4.0,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",78.0,47.4502747,8.562389099999999,FH26+4X Kloten,ort Shopping,Coop Pronto Zürich Flughafen
119,ChIJxQDDhAt3kEcRjRB4zcTy244,"Schaffhauserstrasse 110, 8180 Bülach",Coop Supermarkt Bülach im Guss,4.3,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",185.0,47.5266542,8.5361403,GGGP+MF Bülach, Bülach,Coop Supermarkt Bülach im Guss
120,ChIJoda9cTF3kEcRUq3YsNln6DU,"Bauelenzelgstrasse 16, 8193 Eglisau",Migros Supermarkt,4.4,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",448.0,47.5803377,8.5130167,HGJ7+46 Eglisau, Eglisau,Migros
121,ChIJH6HLlwR2kEcR6INqcpAcnWo,"Dorfstrasse 8, 8427 Freienstein-Teufen",Volg,4.4,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",90.0,47.5303383,8.5825891,GHJM+42 Freienstein-Teufen, Freienstein-Teufen,Volg
122,ChIJUaPWM2t1kEcR_WaV6CBB9_0,"Berglistrasse 24, 8180 Bülach",Volg Bülach,4.3,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",22.0,47.5229908,8.546805299999999,GGFW+5P Bülach, Bülach,Volg Bülach
123,ChIJgzNMpWF1kEcRdNHLIwZi19A,"Kirchgasse 5, 8302 Kloten",Migros Supermarkt,4.3,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",692.0,47.4505529,8.582078899999999,FH2J+6R Kloten, Kloten,Migros
124,ChIJ_S5lIQ52kEcRvj9Rb5LjkTs,"Weiacherstrasse 64, 8427 Rorbas",Volg,4.4,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",92.0,47.531805,8.5738572,GHJF+PG Rorbas, Rorbas,Volg
125,ChIJKS0V4D90kEcRri8J8t5l4dA,"Wehntalerstrasse 46, 8181 Höri",Volg Höri,4.1,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",84.0,47.5084822,8.5100838,GG56+92 Höri, Höri,Volg Höri
126,ChIJUdHWz4R0kEcROZ0YnsbWAQU,"Dorfstrasse 20, 8155 Niederhasli",Migros Supermarkt,4.1,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",233.0,47.479805,8.485202,FFHP+W3 Niederhasli, Niederhasli,Migros
127,ChIJYwGwISCZmkcRLRWwcxCAmWA,"Ziegeleipl. 2, 8406 Dättnau",Migros Supermarkt,4.5,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",38.0,47.4773023,8.6993628,FMGX+WP Winterthur, Dättnau,Migros
128,ChIJQdvY1LCbmkcRNFzarb2-edQ,"Winterthurstrasse 17, 8413 Neftenbach",Coop Supermarkt Neftenbach,4.4,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",191.0,47.526162,8.668973,GMG9+FJ Neftenbach, Neftenbach,Coop Supermarkt Neftenbach
129,ChIJW-5yMgWemkcRWwYcMHt7e2I,"Dorfstrasse 138, 8424 Embrach",Coop Supermarkt Embrach,4.2,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",366.0,47.5109947,8.594256699999999,GH6V+9P Embrach, Embrach,Coop Supermarkt Embrach
130,ChIJu1rzgVeZmkcRQJs-nnxbvvY,"Lindenplatz 1, 8408 Winterthur",Migros Supermarkt,4.0,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",172.0,47.51071,8.6938857,GM6V+7H Winterthur, Winterthur,Migros
131,ChIJA0ptvxacmkcR25JpM8d-Foo,"Mitteldorfweg 2, 8413 Neftenbach",Volg,4.3,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",69.0,47.527896,8.667972599999999,GMH9+55 Neftenbach, Neftenbach,Volg
132,ChIJ852xn2udmkcRmVGzoB3B1Eo,"Flaachtalstrasse 17, 8459 Volken",Volg Volken,4.3,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",31.0,47.5739607,8.6245823,HJFF+HR Volken, Volken,Volg Volken
133,ChIJt3Vt8qJ1kEcRaENJ1ggdg5M,"Seebnerstrasse 14, 8185 Winkel",Volg Winkel,4.3,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",74.0,47.4922054,8.5521072,FHR2+VV Winkel, Winkel,Volg Winkel
134,ChIJ7Yo1h6V3kEcR5es5s7MG8KM,"Dorfstrasse 35, 8454 Buchberg",Volg,4.5,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",23.0,47.5726039,8.5623665,HHF6+2W Buchberg, Buchberg,Volg
135,ChIJHSah3TCemkcRSFCP3UIIYeE,"Zürcherstrasse 35, 8426 Lufingen",Volg Lufingen with postal agency,4.5,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",102.0,47.48897150000001,8.5942809,FHQV+HP Lufingen, Lufingen,Volg Lufingen with postal agency
136,ChIJzY168jR_kEcReTkaXLpv0r0,"Zollstrasse 54, 8212 Neuhausen am Rheinfall",Coop Supermarkt Neuhausen Schützengut,4.1,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",165.0,47.68005160000001,8.6065653,MJJ4+2J Neuhausen am Rheinfall, Neuhausen am Rheinfall,Coop Supermarkt Neuhausen Schützengut
137,ChIJKZpgkE5_kEcREbHzNGlsgxg,"Poststrasse 9, 8212 Neuhausen am Rheinfall",Coop Supermarkt Neuhausen Posthof,4.3,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",336.0,47.6826987,8.6198144,MJM9+3W Neuhausen am Rheinfall, Neuhausen am Rheinfall,Coop Supermarkt Neuhausen Posthof
138,ChIJQ47j22Z_kEcRXUwFnCg4QI8,"Bahnhofstrasse 56/58, 8200 Schaffhausen",Migros Supermarkt,4.3,"['grocery_or_supermarket', 'supermarket', 'food', 'store', 'point_of_interest', 'establishment']",524.0,47.6987877,8.6340494,MJXM+GJ Schaffhausen, Schaffhausen,Migros
139,ChIJO0f8c09_kEcR1nesjKoQbSE,"Schaffhauserstrasse 38, 8212 Neuhausen am Rheinfall",migrolino Neuhausen Rheinfall,4.3,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",59.0,47.6861161,8.6214856,MJPC+CJ Neuhausen am Rheinfall, Neuhausen am Rheinfall,migrolino Neuhausen Rheinfall
140,ChIJ195TvE5_kEcRkkaOZjIdxao,"Poststrasse 18, 8212 Neuhausen am Rheinfall",Denner Discount,4.1,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",215.0,47.683002,8.619211,MJM9+6M Neuhausen am Rheinfall, Neuhausen am Rheinfall,Denner Discount
141,ChIJg_siWFB_kEcRpPdX2f0dchU,"Gründenstrasse 5, 8247 Flurlingen",SPAR Supermarkt Flurlingen,4.3,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",46.0,47.6844311,8.6275236,MJMG+QX Flurlingen, Flurlingen,SPAR Supermarkt Flurlingen
142,ChIJ2wmzkeaBmkcRkMYKJwvUPjw,"Schützenstrasse 30, 8245 Feuerthalen",Coop Supermarkt Feuerthalen Rhymarkt,4.5,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",949.0,47.6906462,8.646801199999999,MJRW+7P Feuerthalen, Feuerthalen,Coop Supermarkt Feuerthalen Rhymarkt
143,ChIJc8Tb_9-BmkcRU0dgSnMvZ3A,"Freier Pl. 2, 8200 Schaffhausen",SPAR Supermarkt Schaffhausen,4.2,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",141.0,47.695515,8.640286,MJWR+64 Schaffhausen, Schaffhausen,SPAR Supermarkt Schaffhausen
144,ChIJ8cTPXG1_kEcRnW5SSFjCnS0,"Hohlenbaumstrasse 79, 8200 Schaffhausen",Migros Supermarkt,4.3,"['grocery_or_supermarket', 'supermarket', 'food', 'store', 'point_of_interest', 'establishment']",142.0,47.70632759999999,8.6200499,PJ4C+H2 Schaffhausen, Schaffhausen,Migros
145,ChIJrx7HUGd_kEcR3u5vLjoYip4,"Fronwagpl. 1, 8201 Schaffhausen",Coop Supermarkt Schaffhausen Fronwagplatz,4.1,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",256.0,47.69634749999999,8.633765,MJWM+GG Schaffhausen, Schaffhausen,Coop Supermarkt Schaffhausen Fronwagplatz
146,ChIJdefwGmd_kEcR_I1n2Ga_Zc4,"Bahnhofstrasse 29, 8200 Schaffhausen",Coop Pronto Shop Schaffhausen Bahnhof,4.3,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",111.0,47.69814150000001,8.632686,MJXM+73 Schaffhausen, Schaffhausen,Coop Pronto Shop Schaffhausen Bahnhof
147,ChIJofTjRhx5kEcRFs23fuKK22o,"Schaffhauser Str. 29, 79798 Jestetten, Germany",ALDI,4.0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",921.0,47.6543261,8.574718599999999,"MH3F+PV Jestetten, Germany",8 Jestetten,ALDI
148,ChIJA6JLFWd_kEcRIRQO86nQ2ZM,"Schwertstrasse 4, 8200 Schaffhausen",migrolino fresh Schaffhausen,4.5,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",52.0,47.6973126,8.6329139,MJWM+W5 Schaffhausen, Schaffhausen,migrolino fresh Schaffhausen
149,ChIJEQrnUtiBmkcRE9aikbPizYc,"In Gruben 1, 8200 Schaffhausen",Coop Supermarkt Schaffhausen Gruben,4.2,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",289.0,47.7027412,8.6459231,PJ3W+39 Schaffhausen, Schaffhausen,Coop Supermarkt Schaffhausen Gruben
150,ChIJtxaUnLKWmkcRwn3vlr1EtBI,"St. Gallerstrasse 16, 8353 Elgg",Migros Supermarkt,4.3,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",153.0,47.4983306,8.8616239,FVX6+8J Elgg, Elgg,Migros
151,ChIJCRwgq5KBmkcRvM4vFsnKQn4,"Hauptstrasse 29, 8246 Feuerthalen",Coop Pronto Shop mit Tankstelle Langwiesen,4.4,"['gas_station', 'supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",176.0,47.6842878,8.6602858,MMM6+P4 Feuerthalen, Feuerthalen,Coop Pronto Shop mit Tankstelle Langwiesen
152,ChIJX7NrDhN_kEcRi2PvJFX4YKQ,"Rietstrasse 169, 8200 Schaffhausen",Coop Supermarkt Schaffhausen Riet,4.1,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",147.0,47.703973,8.6155466,PJ38+H6 Schaffhausen, Schaffhausen,Coop Supermarkt Schaffhausen Riet
153,ChIJa94On0N_kEcRvpeQS9H8Cvk,"Mühlenstrasse 96, 8200 Schaffhausen",migrolino Schaffhausen Rheinfall,4.4,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",36.0,47.6927748,8.6233807,MJVF+48 Schaffhausen, Schaffhausen,migrolino Schaffhausen Rheinfall
154,ChIJl5gKrGB_kEcRAPHfwFty-Mk,"Vordergasse 69, 8200 Schaffhausen",Coop City Schaffhausen,4.2,"['department_store', 'supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",282.0,47.6962488,8.634637,MJWM+FV Schaffhausen, Schaffhausen,Coop City Schaffhausen
155,ChIJ57l8xMh_kEcRUP43wQvSKiY,"Bachstrasse 55, 8200 Schaffhausen",mio Schaffhausen,0.0,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",0.0,47.6993644,8.6355293,MJXP+P6 Schaffhausen, Schaffhausen,mio Schaffhausen
156,ChIJYdcP2zCAmkcRO4OSLcCCcWM,"Stüdliackerstrasse 10, 8207 Schaffhausen",Coop Supermarkt Schaffhausen Herblingen,4.3,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",341.0,47.7206684,8.6657979,PMC8+78 Schaffhausen, Schaffhausen,Coop Supermarkt Schaffhausen Herblingen
157,ChIJ0SfoVNiBmkcRbz0YDd0IJ7c,"Grubenstrasse 80, 8200 Schaffhausen",migrolino Schaffhausen Grubenstrasse,4.1,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",29.0,47.7030853,8.6454819,PJ3W+65 Schaffhausen, Schaffhausen,migrolino Schaffhausen Grubenstrasse
158,ChIJs4bfp5KBmkcRMVBrCNM7V38,"Hauptstrasse 21, 8246 Feuerthalen",OTTO'S AG,4.2,"['supermarket', 'grocery_or_supermarket', 'furniture_store', 'home_goods_store', 'store', 'food', 'point_of_interest', 'establishment']",316.0,47.684046,8.662045299999999,MMM6+JR Feuerthalen, Feuerthalen,OTTO'S AG
159,ChIJadCMQuZ5kEcRlMSlbbmuFzg,"Dorfstrasse 1, 8197 Rafz",Volg Rafz,4.4,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",146.0,47.6123315,8.5368551,JG6P+WM Rafz, Rafz,Volg Rafz
160,ChIJoV16IE54kEcRwf420aRhKKc,"Industriestraße 36, 79807 Lottstetten, Germany",Lidl,4.1,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",1019.0,47.6310049,8.5785809,"JHJH+CC Lottstetten, Germany",7 Lottstetten,Lidl
161,ChIJYQBygs12kEcRFEG25WHmtks,"Emmerstrasse 12, 8192 Glattfelden",Coop Supermarkt Glattfelden,4.1,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",248.0,47.55682849999999,8.5027777,HG43+P4 Glattfelden, Glattfelden,Coop Supermarkt Glattfelden
162,ChIJPSOMLDF3kEcR3XUwsuQU9Hs,"Schaffhauserstrasse 39, 8193 Eglisau",migrolino Eglisau,4.3,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",123.0,47.5807555,8.516040499999999,HGJ8+8C Eglisau, Eglisau,migrolino Eglisau
163,ChIJUcg5hkx4kEcRNiKHwxCA_oE,"Hauptstraße 45, 79807 Lottstetten, Germany",Barış Turkish Grocery Store,4.7,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",72.0,47.6269156,8.5725807,"JHGC+QX Lottstetten, Germany",7 Lottstetten,Barış Turkish Grocery Store
