,unique_id,osmid,element_type,brand,brand:wikidata,brand:wikipedia,name,shop,geometry,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,wheelchair,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,alt_name,opening_hours,contact:phone,operator,phone,nodes,building,building:levels,roof:levels,roof:shape,branch,level,organic,payment:cash,payment:maestro,toilets:wheelchair,website,amenity,entrance,access,capacity:disabled,fee,lit,parking,surface,start_date,source,smoking,capacity,landuse,bus,highway,public_transport,name:it,addr:suburb,addr:housename,toilets,toilets:access,check_date:opening_hours,wheelchair:description,opening_hours:covid19,payment:twint,internet_access,addr:place,payment:coins,payment:contactless,payment:credit_cards,payment:debit_cards,payment:notes,payment:telephone_cards,kids_area,building:material,roof:colour,payment:postfinance_card,name:de,ele,source:opening_hours,takeaway,check_date,diet:halal,diet:kosher,post_box:location,network,uic_name,uic_ref,indoor,layer,internet_access:fee,description,emergency,emergency:phone,fixme,delivery:covid19,room,maxheight,building:part,payment:mastercard,payment:visa,departures_board,access:covid19,changing_table,contact:website,dog,building:roof
245,node/2896643846,2896643846,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (7.9281581 47.1371274),migros_bank;postfinance_card,no,no,checkout,,Zell,CH,2,6144,Zelgmatte,Migros Zell LU,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,Genossenschaft Migros Luzern,+41 41 989 70 40 / +41 41 988 20 88,,,,,,Zell LU,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zell,,,,,,,,,,migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,node/3536981995,3536981995,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (7.8868376 47.3065539),migros_bank;postfinance_card,no,no,checkout,,Rothrist,,20,4852,Neue Aarburgerstrasse,Migros Rothrist,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",,Genossenschaft Migros Aare,,,,,,,Rothrist,,,,,,https://filialen.migros.ch/de/migros-supermarkt-rothrist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,node/3846698659,3846698659,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (7.9216331 47.312271),migros_bank;postfinance_card,no,no,checkout,,Oftringen,,2,4665,Zürichstrasse,Migros Oftringen (MM),"Mo-We 08:00-19:00, Th-Fr 08:00-20:00, Sa 07:30-18:00; PH off",,Genossenschaft Migros Aare,,,,,,,Oftringen,,,,,,https://filialen.migros.ch/de/migros-supermarkt-oftringen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,node/4161853017,4161853017,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (7.719135 47.2889646),migros_bank;postfinance_card,no,no,checkout,,Oensingen,,53,4702,Mühlefeldstrasse,Migros Oensingen,Mo-Fr 08:00-18:30; Th 08:00-20:00; Sa 08:00-18:00; PH off,+41 58 567 95 30,Genossenschaft Migros Aare,,,,,,,Oensingen,,,,,,https://filialen.migros.ch/de/migros-supermarkt-oensingen,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-oensingen,no,
249,node/5425441458,5425441458,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (8.0456229 47.3620678),migros_bank;postfinance_card,no,no,checkout,,Unterentfelden,,8,5035,Binzmattweg,Migros Unterentfelden (MM),Mo-Sa 08:00-20:00; PH off,,Genossenschaft Migros Aare,+41 58 567 20 00,,,,,,Unterentfelden,,,,,,https://filialen.migros.ch/de/migros-supermarkt-unterentfelden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,node/7233539947,7233539947,node,,,,Migros,,POINT (7.7871154 47.3086952),,,,,,,,,,,,,,PAG,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,stop_position,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-Welle,"Neuendorf, Migros",8581289,,,,,,,,,,,,,,,,,,,
251,node/7483327233,7483327233,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (7.8017601 47.3180504),,,,,,Egerkingen,,1,4622,Hausimollstrasse,Migros Gäupark (MM),Mo-Fr 09:00-18:30; Th 09:00-21:00; Sa 08:00-18:00; PH off,,Genossenschaft Migros Aare,,,,,,,Egerkingen Gäupark,0,,,,,https://filialen.migros.ch/de/migros-supermarkt-egerkingen-gaeupark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,node/7744624818,7744624818,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (7.8292999 47.2649349),,,,,,Murgenthal,,1,4853,Fahrackerstrasse,Migros Murgenthal,"Mo-Fr 08:00-19:00, Sa 07:30-17:00; PH off",,Genossenschaft Migros Aare,,,,,,,Murgenthal,,,,,,https://filialen.migros.ch/de/migros-supermarkt-murgenthal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,node/8531787049,8531787049,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (7.5837586 47.1973504),migros_bank;postfinance_card,no,no,checkout,,Derendingen,,22,4552,Hauptstrasse,,Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 07:30-18:00; PH off,+41 58 567 74 00,Genossenschaft Migros Aare,,,,,,,Derendingen,,,,,,https://filialen.migros.ch/de/migros-supermarkt-derendingen,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,node/9438976816,9438976816,node,,,,Migros,mall,POINT (7.895653 47.2273896),,,,,,Pfaffnau,,5,6264,Sagenstrasse,,,,,+41 41 62 754 11 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,node/9439044297,9439044297,node,,,,Migros,mall,POINT (7.9703402 47.2505763),,,,,,Reiden,,70,6260,Hauptstrasse,,,,,+41 62 758 10 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,way/195274340,195274340,way,Migros,Q680727,de:Migros,Migros,supermarket,"POLYGON ((7.9717412 47.248587, 7.9710294 47.2484709, 7.9711335 47.2481767, 7.9717553 47.248278, 7.9716903 47.2484616, 7.9717803 47.2484763, 7.9717412 47.248587))",migros_bank;postfinance_card,no,no,checkout,yes,Reiden,,52,6260,Hauptstrasse,Migros Reiden,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,Genossenschaft Migros Luzern,,"[2057451688, 2057451667, 2057451621, 2057451638, 2057451664, 2057451668, 2057451688]",yes,,,,Reiden,,,,,no,https://filialen.migros.ch/de/migros-supermarkt-reiden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat
257,way/232877652,232877652,way,Migros,Q680727,en:Migros,Migros,supermarket,"POLYGON ((7.9811115 47.1836118, 7.9815181 47.1833372, 7.9817335 47.1834845, 7.9817067 47.1835025, 7.9818075 47.1835714, 7.9815476 47.1837469, 7.9814473 47.1836783, 7.9813272 47.1837594, 7.9811115 47.1836118))",,,,,,Egolzwil,,,6243,,Migros Egolzwil-Schöltz,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,Genossenschaft Migros Luzern,,"[94635655, 2411875993, 9030247705, 9030247706, 2411875998, 2411876001, 2411876000, 2411876002, 94635655]",yes,,,,Egolzwil-Schöltz,,,,,,https://filialen.migros.ch/de/migros-supermarkt-egolzwil-schoetz,,,,,,,,,,,,,,,,,,,,,,,,,,,Grossmatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
